sku,type,sapo_available,sapo_remain
FM-AVB01-XN-3XL-FM-JGNAM01-DE-L,combo,0,0
FM-AVB01-XN-3XL-FM-JGNAM01-DE-M,combo,0,0
FM-AVB01-XN-2XL-FM-JGNAM01-DE-3XL,combo,-1,0
FM-AVB01-XN-2XL-FM-JGNAM01-DE-2XL,combo,0,0
FM-AVB01-XN-2XL-FM-JGNAM01-DE-XL,combo,0,0
FM-AVB01-XN-2XL-FM-JGNAM01-DE-L,combo,0,0
FM-AVB01-XN-2XL-FM-JGNAM01-DE-M,combo,0,0
FM-AVB01-XN-XL-FM-JGNAM01-DE-3XL,combo,-1,0
FM-AVB01-XN-XL-FM-JGNAM01-DE-2XL,combo,0,0
FM-AVB01-XN-XL-FM-JGNAM01-DE-XL,combo,0,0
FM-AVB01-XN-XL-FM-JGNAM01-DE-L,combo,0,0
FM-AVB01-XN-XL-FM-JGNAM01-DE-M,combo,0,0
FM-AVB01-XN-L-FM-JGNAM01-DE-3XL,combo,-1,0
FM-AVB01-XN-L-FM-JGNAM01-DE-2XL,combo,0,0
FM-AVB01-XN-L-FM-JGNAM01-DE-XL,combo,0,0
FM-AVB01-XN-L-FM-JGNAM01-DE-L,combo,0,0
FM-AVB01-XN-L-FM-JGNAM01-DE-M,combo,0,0
FM-AVB01-XN-M-FM-JGNAM01-DE-3XL,combo,-1,0
FM-AVB01-XN-M-FM-JGNAM01-DE-2XL,combo,0,0
FM-AVB01-XN-M-FM-JGNAM01-DE-XL,combo,0,0
FM-AVB01-XN-M-FM-JGNAM01-DE-L,combo,0,0
FM-AVB01-XN-M-FM-JGNAM01-DE-M,combo,0,0
FM-AVB01-KK-3XL-FM-QN1L03-TN-3XL,combo,0,0
FM-AVB01-KK-3XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AVB01-KK-3XL-FM-QN1L03-TN-XL,combo,0,0
FM-AVB01-KK-3XL-FM-QN1L03-TN-L,combo,0,0
FM-AVB01-KK-3XL-FM-QN1L03-TN-M,combo,0,0
FM-AVB01-KK-2XL-FM-QN1L03-TN-3XL,combo,0,0
FM-AVB01-KK-2XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AVB01-KK-2XL-FM-QN1L03-TN-XL,combo,0,0
FM-AVB01-KK-2XL-FM-QN1L03-TN-L,combo,0,0
FM-AVB01-KK-2XL-FM-QN1L03-TN-M,combo,0,0
FM-AVB01-KK-XL-FM-QN1L03-TN-3XL,combo,0,0
FM-AVB01-KK-XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AVB01-KK-XL-FM-QN1L03-TN-XL,combo,0,0
FM-AVB01-KK-XL-FM-QN1L03-TN-L,combo,0,0
FM-AVB01-KK-XL-FM-QN1L03-TN-M,combo,0,0
FM-AVB01-KK-L-FM-QN1L03-TN-3XL,combo,0,0
FM-AVB01-KK-L-FM-QN1L03-TN-2XL,combo,0,0
FM-AVB01-KK-L-FM-QN1L03-TN-XL,combo,0,0
FM-AVB01-KK-L-FM-QN1L03-TN-L,combo,0,0
FM-AVB01-KK-L-FM-QN1L03-TN-M,combo,0,0
FM-AVB01-KK-M-FM-QN1L03-TN-3XL,combo,0,0
FM-AVB01-KK-M-FM-QN1L03-TN-2XL,combo,0,0
FM-AVB01-KK-M-FM-QN1L03-TN-XL,combo,0,0
FM-AVB01-KK-M-FM-QN1L03-TN-L,combo,0,0
FM-AVB01-KK-M-FM-QN1L03-TN-M,combo,0,0
FM-AVB01-KK-3XL-FM-JGNAM01-TN-3XL,combo,0,0
FM-AVB01-KK-3XL-FM-JGNAM01-TN-2XL,combo,0,0
FM-AVB01-KK-3XL-FM-JGNAM01-TN-XL,combo,0,0
FM-AVB01-KK-3XL-FM-JGNAM01-TN-L,combo,0,0
FM-AVB01-KK-3XL-FM-JGNAM01-TN-M,combo,0,0
FM-AVB01-KK-2XL-FM-JGNAM01-TN-3XL,combo,0,0
FM-AVB01-KK-2XL-FM-JGNAM01-TN-2XL,combo,0,0
FM-AVB01-KK-2XL-FM-JGNAM01-TN-XL,combo,0,0
FM-AVB01-KK-2XL-FM-JGNAM01-TN-L,combo,0,0
FM-AVB01-KK-2XL-FM-JGNAM01-TN-M,combo,0,0
FM-AVB01-KK-XL-FM-JGNAM01-TN-3XL,combo,0,0
FM-AVB01-KK-XL-FM-JGNAM01-TN-2XL,combo,0,0
FM-AVB01-KK-XL-FM-JGNAM01-TN-XL,combo,0,0
FM-AVB01-KK-XL-FM-JGNAM01-TN-L,combo,0,0
FM-AVB01-KK-XL-FM-JGNAM01-TN-M,combo,0,0
FM-AVB01-KK-L-FM-JGNAM01-TN-3XL,combo,0,0
FM-AVB01-KK-L-FM-JGNAM01-TN-2XL,combo,0,0
FM-AVB01-KK-L-FM-JGNAM01-TN-XL,combo,0,0
FM-AVB01-KK-L-FM-JGNAM01-TN-L,combo,0,0
FM-AVB01-KK-L-FM-JGNAM01-TN-M,combo,0,0
FM-AVB01-KK-M-FM-JGNAM01-TN-3XL,combo,0,0
FM-AVB01-KK-M-FM-JGNAM01-TN-2XL,combo,0,0
FM-AVB01-KK-M-FM-JGNAM01-TN-XL,combo,0,0
FM-AVB01-KK-M-FM-JGNAM01-TN-L,combo,0,0
FM-AVB01-KK-M-FM-JGNAM01-TN-M,combo,0,0
FM-ABTD02-ST-3XL-FM-JGNAM01-TN-3XL,combo,0,0
FM-ABTD02-ST-3XL-FM-JGNAM01-TN-2XL,combo,0,0
FM-ABTD02-ST-3XL-FM-JGNAM01-TN-XL,combo,0,0
FM-ABTD02-ST-3XL-FM-JGNAM01-TN-L,combo,0,0
FM-ABTD02-ST-3XL-FM-JGNAM01-TN-M,combo,0,0
FM-ABTD02-ST-2XL-FM-JGNAM01-TN-3XL,combo,0,0
FM-ABTD02-ST-2XL-FM-JGNAM01-TN-2XL,combo,0,0
FM-ABTD02-ST-2XL-FM-JGNAM01-TN-XL,combo,0,0
FM-ABTD02-ST-2XL-FM-JGNAM01-TN-L,combo,0,0
FM-ABTD02-ST-2XL-FM-JGNAM01-TN-M,combo,0,0
FM-ABTD02-ST-XL-FM-JGNAM01-TN-3XL,combo,0,0
FM-ABTD02-ST-XL-FM-JGNAM01-TN-2XL,combo,0,0
FM-ABTD02-ST-XL-FM-JGNAM01-TN-XL,combo,0,0
FM-ABTD02-ST-XL-FM-JGNAM01-TN-L,combo,0,0
FM-ABTD02-ST-XL-FM-JGNAM01-TN-M,combo,0,0
FM-ABTD02-ST-L-FM-JGNAM01-TN-3XL,combo,0,0
FM-ABTD02-ST-L-FM-JGNAM01-TN-2XL,combo,0,0
FM-ABTD02-ST-L-FM-JGNAM01-TN-XL,combo,0,0
FM-ABTD02-ST-L-FM-JGNAM01-TN-L,combo,0,0
FM-ABTD02-ST-L-FM-JGNAM01-TN-M,combo,0,0
FM-ABTD02-ST-M-FM-JGNAM01-TN-3XL,combo,0,0
FM-ABTD02-ST-M-FM-JGNAM01-TN-2XL,combo,0,0
FM-ABTD02-ST-M-FM-JGNAM01-TN-XL,combo,0,0
FM-ABTD02-ST-M-FM-JGNAM01-TN-L,combo,0,0
FM-ABTD02-ST-M-FM-JGNAM01-TN-M,combo,0,0
FM-ABTD02-DE-3XL-FM-JGNAM01-ST-3XL,combo,0,0
FM-ABTD02-DE-3XL-FM-JGNAM01-ST-2XL,combo,0,0
FM-ABTD02-DE-3XL-FM-JGNAM01-ST-XL,combo,0,0
FM-ABTD02-DE-3XL-FM-JGNAM01-ST-L,combo,0,0
FM-ABTD02-DE-3XL-FM-JGNAM01-ST-M,combo,0,0
FM-ABTD02-DE-2XL-FM-JGNAM01-ST-3XL,combo,0,0
FM-ABTD02-DE-2XL-FM-JGNAM01-ST-2XL,combo,0,0
FM-ABTD02-DE-2XL-FM-JGNAM01-ST-XL,combo,0,0
FM-ABTD02-DE-2XL-FM-JGNAM01-ST-L,combo,0,0
FM-ABTD02-DE-2XL-FM-JGNAM01-ST-M,combo,0,0
FM-ABTD02-DE-XL-FM-JGNAM01-ST-3XL,combo,0,0
FM-ABTD02-DE-XL-FM-JGNAM01-ST-2XL,combo,0,0
FM-ABTD02-DE-XL-FM-JGNAM01-ST-XL,combo,0,0
FM-ABTD02-DE-XL-FM-JGNAM01-ST-L,combo,0,0
FM-ABTD02-DE-XL-FM-JGNAM01-ST-M,combo,0,0
FM-ABTD02-DE-L-FM-JGNAM01-ST-3XL,combo,0,0
FM-ABTD02-DE-L-FM-JGNAM01-ST-2XL,combo,0,0
FM-ABTD02-DE-L-FM-JGNAM01-ST-XL,combo,0,0
FM-ABTD02-DE-L-FM-JGNAM01-ST-L,combo,0,0
FM-ABTD02-DE-L-FM-JGNAM01-ST-M,combo,0,0
FM-ABTD02-DE-M-FM-JGNAM01-ST-3XL,combo,0,0
FM-ABTD02-DE-M-FM-JGNAM01-ST-2XL,combo,0,0
FM-ABTD02-DE-M-FM-JGNAM01-ST-XL,combo,0,0
FM-ABTD02-DE-M-FM-JGNAM01-ST-L,combo,0,0
FM-ABTD02-DE-M-FM-JGNAM01-ST-M,combo,0,0
FM-ABTD02-XN-3XL-FM-JGNAM01-XN-3XL,combo,0,0
FM-ABTD02-XN-3XL-FM-JGNAM01-XN-2XL,combo,0,0
FM-ABTD02-XN-3XL-FM-JGNAM01-XN-XL,combo,0,0
FM-ABTD02-XN-3XL-FM-JGNAM01-XN-L,combo,0,0
FM-ABTD02-XN-3XL-FM-JGNAM01-XN-M,combo,0,0
FM-ABTD02-XN-2XL-FM-JGNAM01-XN-3XL,combo,0,0
FM-ABTD02-XN-2XL-FM-JGNAM01-XN-2XL,combo,0,0
FM-ABTD02-XN-2XL-FM-JGNAM01-XN-XL,combo,0,0
FM-ABTD02-XN-2XL-FM-JGNAM01-XN-L,combo,0,0
FM-ABTD02-XN-2XL-FM-JGNAM01-XN-M,combo,0,0
FM-ABTD02-XN-XL-FM-JGNAM01-XN-3XL,combo,0,0
FM-ABTD02-XN-XL-FM-JGNAM01-XN-2XL,combo,0,0
FM-ABTD02-XN-XL-FM-JGNAM01-XN-XL,combo,0,0
FM-ABTD02-XN-XL-FM-JGNAM01-XN-L,combo,0,0
FM-ABTD02-XN-XL-FM-JGNAM01-XN-M,combo,0,0
FM-ABTD02-XN-L-FM-JGNAM01-XN-3XL,combo,0,0
FM-ABTD02-XN-L-FM-JGNAM01-XN-2XL,combo,0,0
FM-ABTD02-XN-L-FM-JGNAM01-XN-XL,combo,0,0
FM-ABTD02-XN-L-FM-JGNAM01-XN-L,combo,0,0
FM-ABTD02-XN-L-FM-JGNAM01-XN-M,combo,0,0
FM-ABTD02-XN-M-FM-JGNAM01-XN-3XL,combo,0,0
FM-ABTD02-XN-M-FM-JGNAM01-XN-2XL,combo,0,0
FM-ABTD02-XN-M-FM-JGNAM01-XN-XL,combo,0,0
FM-ABTD02-XN-M-FM-JGNAM01-XN-L,combo,0,0
FM-ABTD02-XN-M-FM-JGNAM01-XN-M,combo,0,0
FM-ABTD02-SG-3XL-FM-JGNAM01-SG-3XL,combo,0,0
FM-ABTD02-SG-3XL-FM-JGNAM01-SG-2XL,combo,0,0
FM-ABTD02-SG-3XL-FM-JGNAM01-SG-XL,combo,0,0
FM-ABTD02-SG-3XL-FM-JGNAM01-SG-L,combo,0,0
FM-ABTD02-SG-3XL-FM-JGNAM01-SG-M,combo,0,0
FM-ABTD02-SG-2XL-FM-JGNAM01-SG-3XL,combo,0,0
FM-ABTD02-SG-2XL-FM-JGNAM01-SG-2XL,combo,0,0
FM-ABTD02-SG-2XL-FM-JGNAM01-SG-XL,combo,0,0
FM-ABTD02-SG-2XL-FM-JGNAM01-SG-L,combo,1,0
FM-ABTD02-SG-2XL-FM-JGNAM01-SG-M,combo,0,0
FM-ABTD02-SG-XL-FM-JGNAM01-SG-3XL,combo,0,0
FM-ABTD02-SG-XL-FM-JGNAM01-SG-2XL,combo,0,0
FM-ABTD02-SG-XL-FM-JGNAM01-SG-XL,combo,0,0
FM-ABTD02-SG-XL-FM-JGNAM01-SG-L,combo,1,0
FM-ABTD02-SG-XL-FM-JGNAM01-SG-M,combo,0,0
FM-ABTD02-SG-L-FM-JGNAM01-SG-3XL,combo,0,0
FM-ABTD02-SG-L-FM-JGNAM01-SG-2XL,combo,0,0
FM-ABTD02-SG-L-FM-JGNAM01-SG-XL,combo,0,0
FM-ABTD02-SG-L-FM-JGNAM01-SG-L,combo,0,0
FM-ABTD02-SG-L-FM-JGNAM01-SG-M,combo,0,0
FM-ABTD02-SG-M-FM-JGNAM01-SG-3XL,combo,0,0
FM-ABTD02-SG-M-FM-JGNAM01-SG-2XL,combo,0,0
FM-ABTD02-SG-M-FM-JGNAM01-SG-XL,combo,0,0
FM-ABTD02-SG-M-FM-JGNAM01-SG-L,combo,0,0
FM-ABTD02-SG-M-FM-JGNAM01-SG-M,combo,0,0
FM-ATSN01-DE-2XL-FM-QN1L04-DE-3XL,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-ST-3XL,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-XN-3XL,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-XN-3XL,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-XN-2XL,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-XN-XL,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-XN-L,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-XN-M,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-XN-2XL,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-XN-XL,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-XN-L,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-XN-M,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-XN-3XL,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-XN-2XL,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-XN-XL,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-XN-L,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-XN-M,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-XN-3XL,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-XN-2XL,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-XN-XL,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-XN-L,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-XN-M,combo,0,0
FM-ATSN01-DE-M-FM-JGNAM01-XN-3XL,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-XN-2XL,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-XN-XL,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-XN-L,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-XN-M,combo,-1,0
FM-ATSN01-DE-3XL-FM-JGNAM01-ST-3XL,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-ST-2XL,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-ST-XL,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-ST-L,combo,0,0
FM-ATSN01-DE-3XL-FM-JGNAM01-ST-M,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-ST-2XL,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-ST-XL,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-ST-L,combo,0,0
FM-ATSN01-DE-2XL-FM-JGNAM01-ST-M,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-ST-3XL,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-ST-2XL,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-ST-XL,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-ST-L,combo,0,0
FM-ATSN01-DE-XL-FM-JGNAM01-ST-M,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-ST-3XL,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-ST-2XL,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-ST-XL,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-ST-L,combo,0,0
FM-ATSN01-DE-L-FM-JGNAM01-ST-M,combo,0,0
FM-ATSN01-DE-M-FM-JGNAM01-ST-3XL,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-ST-2XL,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-ST-XL,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-ST-L,combo,-1,0
FM-ATSN01-DE-M-FM-JGNAM01-ST-M,combo,-1,0
FM-ATSN01-DE-3XL-FM-QN1L04-DE-3XL,combo,0,0
FM-ATSN01-DE-3XL-FM-QN1L04-DE-2XL,combo,0,0
FM-ATSN01-DE-3XL-FM-QN1L04-DE-XL,combo,0,0
FM-ATSN01-DE-3XL-FM-QN1L04-DE-L,combo,0,0
FM-ATSN01-DE-3XL-FM-QN1L04-DE-M,combo,0,0
FM-ATSN01-DE-2XL-FM-QN1L04-DE-2XL,combo,0,0
FM-ATSN01-DE-2XL-FM-QN1L04-DE-XL,combo,11,0
FM-ATSN01-DE-2XL-FM-QN1L04-DE-L,combo,11,0
FM-ATSN01-DE-2XL-FM-QN1L04-DE-M,combo,0,0
FM-ATSN01-DE-XL-FM-QN1L04-DE-3XL,combo,0,0
FM-ATSN01-DE-XL-FM-QN1L04-DE-2XL,combo,0,0
FM-ATSN01-DE-XL-FM-QN1L04-DE-XL,combo,0,0
FM-ATSN01-DE-XL-FM-QN1L04-DE-L,combo,0,0
FM-ATSN01-DE-XL-FM-QN1L04-DE-M,combo,0,0
FM-ATSN01-DE-L-FM-QN1L04-DE-3XL,combo,0,0
FM-ATSN01-DE-L-FM-QN1L04-DE-2XL,combo,0,0
FM-ATSN01-DE-L-FM-QN1L04-DE-XL,combo,0,0
FM-ATSN01-DE-L-FM-QN1L04-DE-L,combo,0,0
FM-ATSN01-DE-L-FM-QN1L04-DE-M,combo,0,0
FM-ATSN01-DE-M-FM-QN1L04-DE-3XL,combo,-1,0
FM-ATSN01-DE-M-FM-QN1L04-DE-2XL,combo,-1,0
FM-ATSN01-DE-M-FM-QN1L04-DE-XL,combo,-1,0
FM-ATSN01-DE-M-FM-QN1L04-DE-L,combo,-1,0
FM-ATSN01-DE-M-FM-QN1L04-DE-M,combo,-1,0
FM-ATSN01-XN-3XL-FM-QN1L03-XN-3XL,combo,0,0
FM-ATSN01-XN-3XL-FM-QN1L03-XN-2XL,combo,0,0
FM-ATSN01-XN-3XL-FM-QN1L03-XN-XL,combo,0,0
FM-ATSN01-XN-3XL-FM-QN1L03-XN-L,combo,0,0
FM-ATSN01-XN-3XL-FM-QN1L03-XN-M,combo,0,0
FM-ATSN01-XN-2XL-FM-QN1L03-XN-2XL,combo,0,0
FM-ATSN01-XN-2XL-FM-QN1L03-XN-XL,combo,0,0
FM-ATSN01-XN-2XL-FM-QN1L03-XN-L,combo,0,0
FM-ATSN01-XN-2XL-FM-QN1L03-XN-M,combo,0,0
FM-ATSN01-XN-XL-FM-QN1L03-XN-3XL,combo,0,0
FM-ATSN01-XN-XL-FM-QN1L03-XN-2XL,combo,0,0
FM-ATSN01-XN-XL-FM-QN1L03-XN-XL,combo,0,0
FM-ATSN01-XN-XL-FM-QN1L03-XN-L,combo,0,0
FM-ATSN01-XN-XL-FM-QN1L03-XN-M,combo,0,0
FM-ATSN01-XN-L-FM-QN1L03-XN-3XL,combo,0,0
FM-ATSN01-XN-L-FM-QN1L03-XN-2XL,combo,0,0
FM-ATSN01-XN-L-FM-QN1L03-XN-XL,combo,0,0
FM-ATSN01-XN-L-FM-QN1L03-XN-L,combo,0,0
FM-ATSN01-XN-L-FM-QN1L03-XN-M,combo,0,0
FM-ATSN01-XN-M-FM-QN1L03-XN-3XL,combo,0,0
FM-ATSN01-XN-M-FM-QN1L03-XN-2XL,combo,0,0
FM-ATSN01-XN-M-FM-QN1L03-XN-XL,combo,0,0
FM-ATSN01-XN-M-FM-QN1L03-XN-L,combo,0,0
FM-ATSN01-XN-M-FM-QN1L03-XN-M,combo,0,0
GM-QLGN01-XA-2XL,normal,0,0
GM-QLGN01-XA-XL,normal,0,0
GM-QLGN01-XA-L,normal,0,0
GM-QLGN01-XA-M,normal,0,0
GM-QLGN01-DE-2XL,normal,0,0
GM-QLGN01-DE-XL,normal,0,0
GM-QLGN01-DE-L,normal,0,0
GM-QLGN01-DE-M,normal,0,0
FM-ATSN01-SG-3XL-FM-QN1L03-SG-3XL,combo,0,0
FM-ATSN01-SG-3XL-FM-QN1L03-SG-2XL,combo,0,0
FM-ATSN01-SG-3XL-FM-QN1L03-SG-XL,combo,0,0
FM-ATSN01-SG-3XL-FM-QN1L03-SG-L,combo,0,0
FM-ATSN01-SG-3XL-FM-QN1L03-SG-M,combo,0,0
FM-ATSN01-SG-2XL-FM-QN1L03-SG-2XL,combo,0,0
FM-ATSN01-SG-2XL-FM-QN1L03-SG-XL,combo,0,0
FM-ATSN01-SG-2XL-FM-QN1L03-SG-L,combo,0,0
FM-ATSN01-SG-2XL-FM-QN1L03-SG-M,combo,0,0
FM-ATSN01-SG-XL-FM-QN1L03-SG-3XL,combo,0,0
FM-ATSN01-SG-XL-FM-QN1L03-SG-2XL,combo,0,0
FM-ATSN01-SG-XL-FM-QN1L03-SG-XL,combo,0,0
FM-ATSN01-SG-XL-FM-QN1L03-SG-L,combo,0,0
FM-ATSN01-SG-XL-FM-QN1L03-SG-M,combo,0,0
FM-ATSN01-SG-L-FM-QN1L03-SG-3XL,combo,0,0
FM-ATSN01-SG-L-FM-QN1L03-SG-2XL,combo,0,0
FM-ATSN01-SG-L-FM-QN1L03-SG-XL,combo,0,0
FM-ATSN01-SG-L-FM-QN1L03-SG-L,combo,0,0
FM-ATSN01-SG-L-FM-QN1L03-SG-M,combo,0,0
FM-ATSN01-SG-M-FM-QN1L03-SG-3XL,combo,0,0
FM-ATSN01-SG-M-FM-QN1L03-SG-2XL,combo,0,0
FM-ATSN01-SG-M-FM-QN1L03-SG-XL,combo,0,0
FM-ATSN01-SG-M-FM-QN1L03-SG-L,combo,0,0
FM-ATSN01-SG-M-FM-QN1L03-SG-M,combo,0,0
FM-AOTN01-ST-3XL-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-ST-3XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-ST-3XL-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-ST-3XL-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-ST-3XL-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-ST-2XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-ST-2XL-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-ST-2XL-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-ST-2XL-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-ST-XL-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-ST-XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-ST-XL-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-ST-XL-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-ST-XL-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-ST-L-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-ST-L-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-ST-L-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-ST-L-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-ST-L-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-ST-M-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-ST-M-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-ST-M-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-ST-M-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-ST-M-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-KK-3XL-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-KK-3XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-KK-3XL-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-KK-3XL-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-KK-3XL-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-KK-2XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-KK-2XL-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-KK-2XL-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-KK-2XL-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-KK-XL-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-KK-XL-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-KK-XL-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-KK-XL-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-KK-XL-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-KK-L-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-KK-L-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-KK-L-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-KK-L-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-KK-L-FM-QN1L03-TN-M,combo,0,0
FM-AOTN01-KK-M-FM-QN1L03-TN-3XL,combo,0,0
FM-AOTN01-KK-M-FM-QN1L03-TN-2XL,combo,0,0
FM-AOTN01-KK-M-FM-QN1L03-TN-XL,combo,0,0
FM-AOTN01-KK-M-FM-QN1L03-TN-L,combo,0,0
FM-AOTN01-KK-M-FM-QN1L03-TN-M,combo,0,0
FM-AOTD01-DE-3XL-FM-QN1L03-DE-3XL,combo,0,0
FM-AOTD01-DE-3XL-FM-QN1L03-DE-2XL,combo,0,0
FM-AOTD01-DE-3XL-FM-QN1L03-DE-XL,combo,0,0
FM-AOTD01-DE-3XL-FM-QN1L03-DE-L,combo,0,0
FM-AOTD01-DE-3XL-FM-QN1L03-DE-M,combo,0,0
FM-AOTD01-DE-2XL-FM-QN1L03-DE-3XL,combo,0,0
FM-AOTD01-DE-2XL-FM-QN1L03-DE-2XL,combo,0,0
FM-AOTD01-DE-2XL-FM-QN1L03-DE-XL,combo,0,0
FM-AOTD01-DE-2XL-FM-QN1L03-DE-L,combo,0,0
FM-AOTD01-DE-2XL-FM-QN1L03-DE-M,combo,0,0
FM-AOTD01-DE-XL-FM-QN1L03-DE-3XL,combo,0,0
FM-AOTD01-DE-XL-FM-QN1L03-DE-2XL,combo,0,0
FM-AOTD01-DE-XL-FM-QN1L03-DE-XL,combo,0,0
FM-AOTD01-DE-XL-FM-QN1L03-DE-L,combo,0,0
FM-AOTD01-DE-XL-FM-QN1L03-DE-M,combo,0,0
FM-AOTD01-DE-L-FM-QN1L03-DE-3XL,combo,0,0
FM-AOTD01-DE-L-FM-QN1L03-DE-2XL,combo,0,0
FM-AOTD01-DE-L-FM-QN1L03-DE-XL,combo,0,0
FM-AOTD01-DE-L-FM-QN1L03-DE-L,combo,0,0
FM-AOTD01-DE-L-FM-QN1L03-DE-M,combo,0,0
FM-AOTD01-DE-M-FM-QN1L03-DE-3XL,combo,0,0
FM-AOTD01-DE-M-FM-QN1L03-DE-2XL,combo,0,0
FM-AOTD01-DE-M-FM-QN1L03-DE-XL,combo,0,0
FM-AOTD01-DE-M-FM-QN1L03-DE-L,combo,0,0
FM-AOTD01-DE-M-FM-QN1L03-DE-M,combo,0,0
FM-AOTD01-XN-3XL-FM-QN2L03-XN-3XL,combo,0,0
