platform,issue_type,sku,sapo_available,platform_available
pancake,inventory_diff,FM-ACSP01-TR-S-FM-VVSP01-TR-L,-2,0
pancake,inventory_diff,FM-ACSP01-TR-S-FM-VVSP01-TR-M,-2,0
pancake,inventory_diff,FM-ACSP01-TR-S-FM-VVSP01-TR-S,-2,0
pancake,inventory_diff,FM-ACSP01-TR-S-FM-VVSP01-TR-XL,-2,0
pancake,inventory_diff,FM-ACSP02-BN-M,-3,0
pancake,inventory_diff,FM-ACSP02-NN-S,-1,0
pancake,inventory_diff,FM-ACSP02-NN-S-FM-VXSP02-NN-L,-1,0
pancake,inventory_diff,FM-ACSP02-NN-S-FM-VXSP02-NN-M,-1,0
pancake,inventory_diff,FM-ACSP02-NN-S-FM-VXSP02-NN-S,-1,0
pancake,inventory_diff,FM-ACSP02-NN-S-FM-VXSP02-NN-XL,-1,0
pancake,inventory_diff,FM-ACSP02-TN-M,-1,0
pancake,inventory_diff,FM-ACSP02-TN-S,-1,0
pancake,inventory_diff,FM-ACSP02-TR-S,-4,0
pancake,inventory_diff,FM-ACSP02-TR-S-FM-VXSP02-TR-L,-4,0
pancake,inventory_diff,FM-ACSP02-TR-S-FM-VXSP02-TR-M,-4,0
pancake,inventory_diff,FM-ACSP02-TR-S-FM-VXSP02-TR-S,-4,0
pancake,inventory_diff,FM-ACSP02-TR-S-FM-VXSP02-TR-XL,-4,0
pancake,inventory_diff,FM-AKCV01-DE-L-FM-Q2NU01-XA-XL,110,109
pancake,inventory_diff,FM-AKCV01-DE-M-FM-Q2NU01-XA-XL,110,109
pancake,inventory_diff,FM-AKCV01-DE-S-FM-Q2NU01-XA-XL,110,109
pancake,inventory_diff,FM-AKCV01-DE-XL,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-Q2NU01-XA-L,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-Q2NU01-XA-M,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-Q2NU01-XA-S,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-Q2NU01-XA-XL,27,28
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-QDZT01-DG-2XL,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-QDZT01-DG-XL,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-QLTG01-LG-2XL,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-QLTG01-LG-XL,28,29
pancake,inventory_diff,FM-AKCV01-DE-XL-FM-QNTG01-DG-XL,26,27
pancake,inventory_diff,FM-AKCV01-ES-L,88,49
pancake,inventory_diff,FM-AKCV01-ES-L-FM-VSFM01-TR-L,88,49
pancake,inventory_diff,FM-AKCV01-ES-L-FM-VSFM01-TR-M,86,47
pancake,inventory_diff,FM-AKCV01-ES-L-FM-VSFM01-TR-S,88,49
pancake,inventory_diff,FM-AKCV01-ES-L-FM-VSFM01-TR-XL,88,49
pancake,inventory_diff,FM-AKCV01-ES-M,93,39
pancake,inventory_diff,FM-AKCV01-ES-M-FM-VSFM01-TR-L,93,39
pancake,inventory_diff,FM-AKCV01-ES-M-FM-VSFM01-TR-M,93,39
pancake,inventory_diff,FM-AKCV01-ES-M-FM-VSFM01-TR-S,93,39
pancake,inventory_diff,FM-AKCV01-ES-M-FM-VSFM01-TR-XL,93,39
pancake,inventory_diff,FM-AKCV01-ES-S,194,115
pancake,inventory_diff,FM-AKCV01-ES-S-FM-VSFM01-TR-L,194,115
pancake,inventory_diff,FM-AKCV01-ES-S-FM-VSFM01-TR-M,192,113
pancake,inventory_diff,FM-AKCV01-ES-S-FM-VSFM01-TR-S,194,115
pancake,inventory_diff,FM-AKCV01-ES-S-FM-VSFM01-TR-XL,194,115
pancake,inventory_diff,FM-AKCV01-ES-XL,18,1
pancake,inventory_diff,FM-AKCV01-ES-XL-FM-VSFM01-TR-L,18,1
pancake,inventory_diff,FM-AKCV01-ES-XL-FM-VSFM01-TR-M,18,1
pancake,inventory_diff,FM-AKCV01-ES-XL-FM-VSFM01-TR-S,18,1
pancake,inventory_diff,FM-AKCV01-ES-XL-FM-VSFM01-TR-XL,18,1
pancake,inventory_diff,FM-AKCV01-MB-L-FM-QLTG01-MB-S,-1,0
pancake,inventory_diff,FM-AKCV01-MB-M-FM-QLTG01-MB-S,-1,0
pancake,inventory_diff,FM-AKCV01-MB-S-FM-QLTG01-MB-S,-1,0
pancake,inventory_diff,FM-AKCV01-MB-XL-FM-QLTG01-MB-S,-1,0
pancake,inventory_diff,FM-AKCV01-TR-M-FM-QDOL01-DE-L,2,3
pancake,inventory_diff,FM-AKCV01-TR-M-FM-QDOL01-DE-M,2,3
pancake,inventory_diff,FM-AKCV01-TR-M-FM-QDOL01-DE-S,2,3
pancake,inventory_diff,FM-AKCV01-TR-M-FM-QDOL01-DE-XL,2,3
pancake,inventory_diff,FM-AKCV01-TR-M-FM-VXLN01-BN-L,0,1
pancake,inventory_diff,FM-AKCV01-TR-M-FM-VXLN01-BN-M,0,1
pancake,inventory_diff,FM-AKCV01-TR-M-FM-VXLN01-BN-S,0,1
pancake,inventory_diff,FM-AKCV01-TR-M-FM-VXLN01-BN-XL,0,1
pancake,inventory_diff,FM-AKCV01-TR-S,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDCV01-DE-2XL,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDCV01-DE-L,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDCV01-DE-M,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDCV01-DE-S,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDCV01-DE-XL,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDOL01-DE-L,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDOL01-DE-M,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDOL01-DE-S,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDOL01-DE-XL,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDZT01-ES-L,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDZT01-ES-M,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDZT01-ES-S,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-QDZT01-ES-XL,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-VXLN01-BN-L,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-VXLN01-BN-M,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-VXLN01-BN-S,-2,0
pancake,inventory_diff,FM-AKCV01-TR-S-FM-VXLN01-BN-XL,-2,0
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-QDOL01-DE-L,139,140
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-QDOL01-DE-M,139,140
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-QDOL01-DE-S,139,140
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-QDOL01-DE-XL,139,140
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-VXLN01-BN-L,138,139
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-VXLN01-BN-M,138,139
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-VXLN01-BN-S,138,139
pancake,inventory_diff,FM-AKCV01-TR-XL-FM-VXLN01-BN-XL,138,139
pancake,inventory_diff,FM-AKGL01-HP-M,68,69
pancake,inventory_diff,FM-AKGL01-HP-M-FM-QDOL01-HP-M,2,3
pancake,inventory_diff,FM-AKGL01-HP-M-FM-QDZT01-DE-L,68,69
pancake,inventory_diff,FM-AKGL01-HP-M-FM-QDZT01-DE-M,67,68
pancake,inventory_diff,FM-AKGL01-HP-M-FM-QDZT01-DE-S,68,69
pancake,inventory_diff,FM-AKGL01-HP-M-FM-QDZT01-DE-XL,66,67
pancake,inventory_diff,FM-AKGL01-HP-S-FM-QDOL01-HP-M,5,6
pancake,inventory_diff,FM-AKGL01-HP-XL-FM-QDOL01-HP-M,6,7
pancake,inventory_diff,FM-AKGL01-SM-L,-2,0
pancake,inventory_diff,FM-AKGL01-SM-L-FM-QDOL01-LG-L,-2,0
pancake,inventory_diff,FM-AKGL01-SM-L-FM-QDOL01-LG-M,-2,0
pancake,inventory_diff,FM-AKGL01-SM-L-FM-QDOL01-LG-S,-2,0
pancake,inventory_diff,FM-AKGL01-SM-L-FM-QDOL01-LG-XL,-2,0
pancake,inventory_diff,FM-AKGL01-SM-M-FM-QDOL01-LG-L,-1,0
pancake,inventory_diff,FM-AKGL01-SM-S,-1,0
pancake,inventory_diff,FM-AKGL01-SM-S-FM-QDOL01-LG-L,-1,0
pancake,inventory_diff,FM-AKGL01-SM-S-FM-QDOL01-LG-M,-1,0
pancake,inventory_diff,FM-AKGL01-SM-S-FM-QDOL01-LG-S,-1,0
pancake,inventory_diff,FM-AKGL01-SM-S-FM-QDOL01-LG-XL,-1,0
pancake,inventory_diff,FM-AKGL01-SM-XL-FM-QDOL01-LG-L,-1,0
pancake,inventory_diff,FM-AKGL01-VP-L-FM-QDOL01-VP-M,-1,0
pancake,inventory_diff,FM-AKGL01-VP-L-FM-QDOL01-VP-S,-3,0
pancake,inventory_diff,FM-AKGL01-VP-M-FM-QDOL01-VP-M,-1,0
pancake,inventory_diff,FM-AKGL01-VP-M-FM-QDOL01-VP-S,-3,0
pancake,inventory_diff,FM-AKGL01-VP-S-FM-QDOL01-VP-M,-1,0
pancake,inventory_diff,FM-AKGL01-VP-S-FM-QDOL01-VP-S,-3,0
pancake,inventory_diff,FM-AKGL01-VP-XL-FM-QDOL01-VP-M,-1,0
pancake,inventory_diff,FM-AKGL01-VP-XL-FM-QDOL01-VP-S,-3,0
pancake,inventory_diff,FM-AKHZC-XX-2XL-FM-QDCV01-XX-S,-1,0
pancake,inventory_diff,FM-AKHZC-XX-L-FM-QDCV01-XX-S,-1,0
pancake,inventory_diff,FM-AKHZC-XX-M-FM-QDCV01-XX-S,-1,0
pancake,inventory_diff,FM-AKHZC-XX-M-FM-QDCV01-XX-XL,167,168
pancake,inventory_diff,FM-AKHZC-XX-M-FM-VSFM01-TR-L,167,168
pancake,inventory_diff,FM-AKHZC-XX-M-FM-VSFM01-TR-M,167,168
pancake,inventory_diff,FM-AKHZC-XX-M-FM-VSFM01-TR-S,167,168
pancake,inventory_diff,FM-AKHZC-XX-M-FM-VSFM01-TR-XL,167,168
pancake,inventory_diff,FM-AKHZC-XX-S-FM-QDCV01-XX-S,-1,0
pancake,inventory_diff,FM-AKHZC-XX-XL-FM-QDCV01-XX-S,-1,0
pancake,inventory_diff,FM-AKTN01-NB-S,-1,0
pancake,inventory_diff,FM-ALGT01-DA-32C-02,46.5,0
pancake,inventory_diff,FM-ALGT01-DA-34A-02,45.5,0
pancake,inventory_diff,FM-ALGT01-DA-34B-02,41.5,0
pancake,inventory_diff,FM-ALGT01-DA-34C-02,57.5,0
pancake,inventory_diff,FM-ALGT01-DE-32B-02,32.5,0
pancake,inventory_diff,FM-ALGT01-DE-34B-02,41.5,0
pancake,inventory_diff,FM-ALGT01-DE-36A-02,45.5,0
pancake,inventory_diff,FM-ALGT01-TR-32C-02,26.5,0
pancake,inventory_diff,FM-ALGT01-TR-34A-02,37.5,0
pancake,inventory_diff,FM-ALGT01-TR-34B-02,35.5,0
pancake,inventory_diff,FM-ALGT01-TR-36B-02,23.5,0
pancake,inventory_diff,FM-ALGT01-XM-32C-02,16.5,0
pancake,inventory_diff,FM-ALGT01-XM-34A-02,13.5,0
pancake,inventory_diff,FM-ALGT01-XM-34B-02,18.5,0
pancake,inventory_diff,FM-ALQS01-DE-XL-02,40.5,0
pancake,inventory_diff,FM-ALQS01-TR-S-02,41.5,0
pancake,inventory_diff,FM-ALQS01-XM-S-02,48.5,0
pancake,inventory_diff,FM-ALQS01-XM-XL-02,41.5,0
pancake,inventory_diff,FM-ANCD01-HP-L-FM-QDOL01-HP-M,5,6
pancake,inventory_diff,FM-ANCD01-HP-M-FM-QDOL01-HP-M,2,3
pancake,inventory_diff,FM-ANCD01-HP-S-FM-QDOL01-HP-M,3,4
pancake,inventory_diff,FM-ANCD01-HP-XL-FM-QDOL01-HP-M,5,6
pancake,inventory_diff,FM-ANCD01-TR-M,217,218
pancake,inventory_diff,FM-ANCD01-VP-L-FM-QDOL01-VP-M,-2,0
pancake,inventory_diff,FM-ANCD01-VP-L-FM-QDOL01-VP-S,-4,0
pancake,inventory_diff,FM-ANCD01-VP-M-FM-QDOL01-VP-M,-2,0
pancake,inventory_diff,FM-ANCD01-VP-M-FM-QDOL01-VP-S,-4,0
pancake,inventory_diff,FM-ANCD01-VP-S-FM-QDOL01-VP-M,-2,0
pancake,inventory_diff,FM-ANCD01-VP-S-FM-QDOL01-VP-S,-4,0
pancake,inventory_diff,FM-ANCD01-VP-XL-FM-QDOL01-VP-M,-2,0
pancake,inventory_diff,FM-ANCD01-VP-XL-FM-QDOL01-VP-S,-4,0
pancake,inventory_diff,FM-APLT02-DE-M,104,106
pancake,inventory_diff,FM-APLT02-DE-M-FM-VSFM01-DE-L,104,105
pancake,inventory_diff,FM-APLT02-DE-M-FM-VSFM01-DE-M,104,105
pancake,inventory_diff,FM-APLT02-DE-M-FM-VSFM01-DE-S,104,105
pancake,inventory_diff,FM-APLT02-DE-M-FM-VSFM01-DE-XL,104,105
pancake,inventory_diff,FM-APSP01-NT-L-FM-VXSP01-NT-L,122,123
pancake,inventory_diff,FM-APSP01-NT-M-FM-VXSP01-NT-L,123,124
pancake,inventory_diff,FM-APSP01-NT-S-FM-VXSP01-NT-L,125,126
pancake,inventory_diff,FM-APSP01-TN-M,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-BN-L,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-BN-M,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-BN-S,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-BN-XL,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-NT-L,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-NT-M,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-NT-S,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-NT-XL,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-TN-L,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-TN-M,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-TN-S,-1,0
pancake,inventory_diff,FM-APSP01-TN-M-FM-VVSP01-TN-XL,-1,0
pancake,inventory_diff,FM-APSP01-TN-S,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-BN-L,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-BN-M,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-BN-S,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-BN-XL,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-NT-L,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-NT-M,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-NT-S,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-NT-XL,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-TN-L,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-TN-M,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-TN-S,-1,0
pancake,inventory_diff,FM-APSP01-TN-S-FM-VVSP01-TN-XL,-1,0
pancake,inventory_diff,FM-APSP01-TN-XL,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-BN-L,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-BN-M,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-BN-S,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-BN-XL,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-NT-L,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-NT-M,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-NT-S,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-NT-XL,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-TN-L,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-TN-M,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-TN-S,-2,0
pancake,inventory_diff,FM-APSP01-TN-XL-FM-VVSP01-TN-XL,-2,0
pancake,inventory_diff,FM-APSP01-TR-S-FM-VXSP01-NT-L,120,121
pancake,inventory_diff,FM-APSP02-NN-S,12,13
pancake,inventory_diff,FM-APSP02-NN-S-FM-VXSP02-NN-L,12,13
pancake,inventory_diff,FM-APSP02-NN-S-FM-VXSP02-NN-S,12,13
pancake,inventory_diff,FM-APSP02-NN-S-FM-VXSP02-NN-XL,12,13
pancake,inventory_diff,FM-APSP02-TN-M,-1,0
pancake,inventory_diff,FM-ATBL01-TR-L-FM-QDBL01-HP-S,-1,0
pancake,inventory_diff,FM-ATBL01-TR-S-FM-QDBL01-HP-S,-1,0
pancake,inventory_diff,FM-ATBL01-VP-XL,-1,0
pancake,inventory_diff,FM-ATBL01-VP-XL-FM-QDBL01-VP-L,-1,0
pancake,inventory_diff,FM-ATBL01-VP-XL-FM-QDBL01-VP-M,-1,0
pancake,inventory_diff,FM-ATBL01-VP-XL-FM-QDBL01-VP-S,-1,0
pancake,inventory_diff,FM-ATBL01-VP-XL-FM-QDBL01-VP-XL,-1,0
pancake,inventory_diff,FM-ATBL02-HP-S-FM-QDZT01-LG-M,-2,0
pancake,inventory_diff,FM-ATBL02-HP-XL-FM-QDZT01-LG-M,-3,0
pancake,inventory_diff,FM-ATBL02-HP-XL-FM-QDZT01-LG-S,-1,0
pancake,inventory_diff,FM-ATCT01-BN-M,195,196
pancake,inventory_diff,FM-ATGL01-HP-L,-1,0
pancake,inventory_diff,FM-ATGL01-HP-L-FM-QSGL01-TR-L,-1,0
pancake,inventory_diff,FM-ATGL01-HP-L-FM-QSGL01-TR-M,-1,0
pancake,inventory_diff,FM-ATGL01-HP-L-FM-QSGL01-TR-S,-1,0
pancake,inventory_diff,FM-ATGL01-HP-L-FM-QSGL01-TR-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-JGDT-DE-L,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-JGDT-DE-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-JGDT-DE-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-JGDT-XX-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-JGDT-XX-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-JGDT-XX-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-JGDT-XX-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDCV01-DE-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDCV01-DE-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDCV01-DE-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDCV01-DE-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDJG01-DE-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDJG01-DE-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDJG01-DE-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDJG01-XA-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDJG01-XA-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDJG01-XA-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-L-FM-QDJG01-XA-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-DE-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-DE-L,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-DE-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-DE-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-XX-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-XX-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-XX-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-JGDT-XX-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDCV01-DE-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDCV01-DE-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDCV01-DE-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDCV01-DE-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDJG01-DE-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDJG01-DE-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDJG01-DE-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDJG01-XA-2XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDJG01-XA-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDJG01-XA-S,-1,0
pancake,inventory_diff,FM-ATNRL-TD-M-FM-QDJG01-XA-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-DE-2XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-DE-L,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-DE-M,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-DE-S,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-DE-XL,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-XX-2XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-XX-L,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-XX-M,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-XX-S,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-JGDT-XX-XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDCV01-DE-2XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDCV01-DE-L,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDCV01-DE-M,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDCV01-DE-S,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDCV01-DE-XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-DE-2XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-DE-L,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-DE-M,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-DE-S,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-DE-XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-XA-2XL,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-XA-L,-1,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-XA-M,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-XA-S,-2,0
pancake,inventory_diff,FM-ATNRL-TD-XL-FM-QDJG01-XA-XL,-2,0
pancake,inventory_diff,FM-ATSL01-HP-S,106,107
pancake,inventory_diff,FM-ATSL01-XP-XL,15,16
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL01-XP-L,15,16
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL01-XP-M,15,16
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL01-XP-S,15,16
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL01-XP-XL,15,16
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL02-XP-L,13,14
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL02-XP-M,15,16
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL02-XP-S,13,14
pancake,inventory_diff,FM-ATSL01-XP-XL-FM-QDSL02-XP-XL,15,16
pancake,inventory_diff,FM-ATSM01-DE-L-FM-ATSM01-XN-L,248,249
pancake,inventory_diff,FM-ATSM01-DE-L-FM-Q2NU01-DE-XL,257,258
pancake,inventory_diff,FM-ATSM01-DE-L-FM-QDZT01-DE-XL,324,325
pancake,inventory_diff,FM-ATSM01-DE-M-FM-ATSM01-HP-M,-3,0
pancake,inventory_diff,FM-ATSM01-DE-M-FM-Q2NU01-DE-XL,259,260
pancake,inventory_diff,FM-ATSM01-DE-M-FM-QDZT01-DE-L,448,450
pancake,inventory_diff,FM-ATSM01-DE-M-FM-QDZT01-DE-M,447,449
pancake,inventory_diff,FM-ATSM01-DE-M-FM-QDZT01-DE-S,447,449
pancake,inventory_diff,FM-ATSM01-DE-M-FM-QDZT01-DE-XL,324,325
pancake,inventory_diff,FM-ATSM01-DE-XL-FM-Q2NU01-DE-XL,259,260
pancake,inventory_diff,FM-ATSM01-HP-M,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-ATSM01-HD-M,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-ATSM01-TP-M,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-Q2NU01-TR-L,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-Q2NU01-TR-M,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-Q2NU01-TR-S,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-Q2NU01-TR-XL,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-QDZT01-DE-2XL,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-QDZT01-DE-L,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-QDZT01-DE-M,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-QDZT01-DE-S,-3,0
pancake,inventory_diff,FM-ATSM01-HP-M-FM-QDZT01-DE-XL,-3,0
pancake,inventory_diff,FM-ATSM01-TP-2XL-FM-QLTG01-DE-L,284,286
pancake,inventory_diff,FM-ATSM01-TP-2XL-FM-QLTG01-DE-M,232,233
pancake,inventory_diff,FM-ATSM01-TR-2XL-FM-QDZT01-XX-M,-2,0
pancake,inventory_diff,FM-ATSM01-TR-L-FM-ATSM01-XN-L,248,249
pancake,inventory_diff,FM-ATSM01-TR-L-FM-Q2NU01-DE-XL,257,258
pancake,inventory_diff,FM-ATSM01-TR-L-FM-QDZT01-XX-M,-2,0
pancake,inventory_diff,FM-ATSM01-TR-M-FM-ATSM01-HP-M,-3,0
pancake,inventory_diff,FM-ATSM01-TR-M-FM-Q2NU01-DE-XL,257,258
