sku,status,diff_sapo_minus_pancake,sapo_available,pancake_available,sapo_remain,pancake_remain,sapo_name,pancake_name,sapo_variant_count,pancake_variant_count
FM-QLCV01-MB-M,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-MB-M,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-MB-M,1,1
FM-QLCV01-MB-S,matched,0,0,0,0,0,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-MB-S,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-MB-S,1,1
FM-QLCV01-MB-XL,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-MB-XL,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-MB-XL,1,1
FM-QLCV01-SA-2XL,matched,0,0,0,0,0,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-2XL,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-2XL,1,1
FM-QLCV01-SA-L,matched,0,3,3,0,3,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-L,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-L,1,1
FM-QLCV01-SA-M,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-M,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-M,1,1
FM-QLCV01-SA-S,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-S,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-S,1,1
FM-QLCV01-SA-XL,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-XL,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-SA-XL,1,1
FM-QLCV01-XX-2XL,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-2XL,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-2XL,1,1
FM-QLCV01-XX-L,matched,0,2,2,0,2,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-L,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-L,1,1
FM-QLCV01-XX-M,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-M,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-M,1,1
FM-QLCV01-XX-S,mismatch,,0,,0,,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-S,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-S,1,1
FM-QLCV01-XX-XL,matched,0,0,0,0,0,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-XL,Quần tập gym yoga lửng phối xéo Fitme Cover23 nữ 2 lớp cạp cao tôn dáng bigsize QLCV#FM-QLCV01-XX-XL,1,1
FM-QLKV01-DA-L,mismatch,-13,172,185,0,185,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-L","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-L",1,1
FM-QLKV01-DA-L-4,mismatch,-3,43,46,0,46,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-DA-M,mismatch,-11,174,185,0,185,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-M","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-M",1,1
FM-QLKV01-DA-M-4,mismatch,-2.5,43.5,46,0,46,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-DA-S,mismatch,-7,183,190,0,190,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-S","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-S",1,1
FM-QLKV01-DA-S-4,mismatch,-1.25,45.75,47,0,47,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-DA-XL,mismatch,-5,109,114,0,114,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-XL","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DA-XL",1,1
FM-QLKV01-DA-XL-4,mismatch,-0.75,27.25,28,0,28,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-DE-L,mismatch,-13,176,189,0,189,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-L","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-L",1,1
FM-QLKV01-DE-L-4,mismatch,-3,44,47,0,47,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-DE-M,mismatch,-11,174,185,0,185,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-M","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-M",1,1
FM-QLKV01-DE-M-4,mismatch,-2.5,43.5,46,0,46,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-DE-S,mismatch,-7,183,190,0,190,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-S","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-S",1,1
FM-QLKV01-DE-S-4,mismatch,-1.25,45.75,47,0,47,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-DE-XL,mismatch,-5,109,114,0,114,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-XL","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-DE-XL",1,1
FM-QLKV01-DE-XL-4,mismatch,-0.75,27.25,28,0,28,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-P4-L,mismatch,-13,172,185,0,185,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01",1,1
FM-QLKV01-P4-M,mismatch,-11,174,185,0,185,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01",1,1
FM-QLKV01-P4-S,mismatch,-7,183,190,0,190,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01",1,1
FM-QLKV01-P4-XL,mismatch,-5,109,114,0,114,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn, thoáng mát pack 4 màu QLKV01",1,1
FM-QLKV01-P8-L,mismatch,-6,86,92,0,92,"Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01","Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01",1,1
FM-QLKV01-P8-M,mismatch,-5,87,92,0,92,"Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01","Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01",1,1
FM-QLKV01-P8-S,mismatch,-2.5,91.5,94,0,94,"Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01","Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01",1,1
FM-QLKV01-P8-XL,mismatch,-1.5,54.5,56,0,56,"Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01","Set quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, chất mát QLKV01",1,1
FM-QLKV01-TR-L,mismatch,-13,176,189,0,189,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-L","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-L",1,1
FM-QLKV01-TR-L-4,mismatch,-3,44,47,0,47,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-TR-M,mismatch,-11,174,185,0,185,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-M","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-M",1,1
FM-QLKV01-TR-M-4,mismatch,-2.5,43.5,46,0,46,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-TR-S,mismatch,-7,183,190,0,190,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-S","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-S",1,1
FM-QLKV01-TR-S-4,mismatch,-1.25,45.75,47,0,47,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-TR-XL,mismatch,-5,109,114,0,114,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-XL","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-TR-XL",1,1
FM-QLKV01-TR-XL-4,mismatch,-0.75,27.25,28,0,28,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-XM-L,mismatch,-13,176,189,0,189,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-L","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-L",1,1
FM-QLKV01-XM-L-4,mismatch,-3,44,47,0,47,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-XM-M,mismatch,-11,174,185,0,185,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-M","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-M",1,1
FM-QLKV01-XM-M-4,mismatch,-2.5,43.5,46,0,46,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-XM-S,mismatch,-7,183,190,0,190,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-S","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-S",1,1
FM-QLKV01-XM-S-4,mismatch,-1.25,45.75,47,0,47,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLKV01-XM-XL,mismatch,-5,109,114,0,114,"Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-XL","Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01#FM-QLKV01-XM-XL",1,1
FM-QLKV01-XM-XL-4,mismatch,-0.75,27.25,28,0,28,"Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01","Combo 4 Quần lót nữ kháng khuẩn Fitme không đường may không hằn viền, thoáng mát mặc hàng ngày QLKV01",1,1
FM-QLLK01-DA-L,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-L,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-L,1,1
FM-QLLK01-DA-M,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-M,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-M,1,1
FM-QLLK01-DA-S,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-S,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-S,1,1
FM-QLLK01-DA-XL,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-XL,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DA-XL,1,1
FM-QLLK01-DE-L,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-L,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-L,1,1
FM-QLLK01-DE-M,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-M,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-M,1,1
FM-QLLK01-DE-S,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-S,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-S,1,1
FM-QLLK01-DE-XL,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-XL,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-DE-XL,1,1
FM-QLLK01-TR-L,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-L,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-L,1,1
FM-QLLK01-TR-M,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-M,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-M,1,1
FM-QLLK01-TR-S,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-S,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-S,1,1
FM-QLLK01-TR-XL,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-XL,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-TR-XL,1,1
FM-QLLK01-XM-L,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-L,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-L,1,1
FM-QLLK01-XM-M,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-M,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-M,1,1
FM-QLLK01-XM-S,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-S,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-S,1,1
FM-QLLK01-XM-XL,mismatch,,0,,0,,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-XL,Quần lọt khe kháng khuẩn Fitme không viền chất thun co giãn thoáng khí QLLK01#FM-QLLK01-XM-XL,1,1
FM-QLTG01-BE-L,mismatch,,0,,0,,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BE-L,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BE-L,1,1
FM-QLTG01-BE-M,mismatch,,0,,0,,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BE-M,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BE-M,1,1
FM-QLTG01-BE-S,mismatch,,0,,0,,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BE-S,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BE-S,1,1
FM-QLTG01-BE-XL,mismatch,,0,,0,,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BE-XL,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BE-XL,1,1
FM-QLTG01-BN-2XL,matched,0,0,0,0,0,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-2XL,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-2XL,1,1
FM-QLTG01-BN-L,mismatch,,0,,0,,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-L,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-L,1,1
FM-QLTG01-BN-M,matched,0,0,0,0,0,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-M,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-M,1,1
FM-QLTG01-BN-S,matched,0,0,0,0,0,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-S,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-BN-S,1,1
FM-QLTG01-BN-XL,matched,0,0,0,0,0,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BN-XL,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-BN-XL,1,1
FM-QLTG01-DE-2XL,mismatch,-15,51,66,0,67,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-2XL,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-2XL,1,1
FM-QLTG01-DE-L,mismatch,-22,382,404,0,404,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-L,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-L,1,1
FM-QLTG01-DE-M,mismatch,-28,336,364,0,364,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-M,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-M,1,1
FM-QLTG01-DE-S,mismatch,-5,455,460,0,460,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-S,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-DE-S,1,1
FM-QLTG01-DE-XL,mismatch,-17,218,235,0,235,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-DE-XL,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao nâng mông tôn dáng bigsize QLTG#FM-QLTG01-DE-XL,1,1
FM-QLTG01-DG-2XL,mismatch,-1,44,45,0,45,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,1,1
FM-QLTG01-DG-L,matched,0,1,1,0,1,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,1,1
FM-QLTG01-DG-M,matched,0,36,36,0,37,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,1,1
FM-QLTG01-DG-S,matched,0,92,92,0,92,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,1,1
FM-QLTG01-DG-XL,mismatch,-2,17,19,0,19,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,QUẦN LEGGING LỬNG-QLTG - 2XL - Dark Grey,1,1
FM-QLTG01-ES-2XL,mismatch,-3,35,38,0,38,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-ES-2XL,Quần tập gym yoga lửng Fitme legging nữ vải thun biker 2 lớp cạp cao tôn dáng bigsize QLTG#FM-QLTG01-ES-2XL,1,1
