sku,status,reason,action,sapoAvailable,pancakeAvailable,shopifyAvailable,sapoName,pancakeName,shopifyName
FM-AHZD01-XN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Áo halfzip tay dài ZEST AHZD01 Blazer Navy - M
FM-AHZD01-XN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,43,,,Áo halfzip tay dài ZEST AHZD01 Blazer Navy - S
FM-AHZD01-XN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,37,,,Áo halfzip tay dài ZEST AHZD01 Blazer Navy - XL
FM-AKGL01-TR-L-FM-QDOL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,32,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-L-FM-QDOL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-L-FM-QDOL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-L-FM-QDOL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,9,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-M-FM-QDOL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,32,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-M-FM-QDOL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-M-FM-QDOL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-M-FM-QDOL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,9,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-S-FM-QDOL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,34,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-S-FM-QDOL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-S-FM-QDOL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-S-FM-QDOL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,11,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-XL-FM-QDOL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,34,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-XL-FM-QDOL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-XL-FM-QDOL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKGL01-TR-XL-FM-QDOL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,11,,,Bộ đồ tập yoga pilates nữ Fitme Glow áo khoác trắng phối quần ống loe hồng pastel thoáng khí tôn dáng,,
FM-AKSL01-TR-L-FM-QDSL02-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,113,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-L-FM-QDSL02-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,116,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-L-FM-QDSL02-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,116,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-L-FM-QDSL02-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,58,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-M-FM-QDSL02-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,113,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-M-FM-QDSL02-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,138,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-M-FM-QDSL02-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,138,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-M-FM-QDSL02-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,57,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-S-FM-QDSL02-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,113,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-S-FM-QDSL02-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,133,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-S-FM-QDSL02-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,133,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-S-FM-QDSL02-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,58,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-XL-FM-QDSL02-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,92,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-XL-FM-QDSL02-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,94,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-XL-FM-QDSL02-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,94,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-TR-XL-FM-QDSL02-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,58,,,Bộ đồ tập yoga pilates nữ Fitme SL áo khoác Serene xanh pastel phối quần hồng pastel tôn dáng mềm mại,,
FM-AKSL01-XP-L-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,74,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-L-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,98,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-L-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,98,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-L-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-M-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,73,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-M-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,125,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-M-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,125,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-M-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-S-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,74,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-S-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,122,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-S-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,122,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-S-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-XL-FM-QDSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,73,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-XL-FM-QDSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,77,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-XL-FM-QDSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,77,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-AKSL01-XP-XL-FM-QDSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,48,,,Bộ đồ tập yoga pilates nữ Fitme áo khoác Serene SL xanh pastel phối quần Aura SL mềm mại tôn dáng,,
FM-APGR01 -BN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,149,,,Áo polo tập pickleball tennis nữ APGR01 Blazer Navy - L
FM-APGR01 -BN-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,150,,,Áo polo tập pickleball tennis nữ APGR01 Blazer Navy - M
FM-APGR01 -BN-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,99,,,Áo polo tập pickleball tennis nữ APGR01 Blazer Navy - S
FM-APGR01 -BN-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,98,,,Áo polo tập pickleball tennis nữ APGR01 Blazer Navy - XL
FM-APGR01 -DO-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,148,,,Áo polo tập pickleball tennis nữ APGR01 Đỏ - L
FM-APGR01 -DO-M,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,146,,,Áo polo tập pickleball tennis nữ APGR01 Đỏ - M
FM-APGR01 -DO-S,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,98,,,Áo polo tập pickleball tennis nữ APGR01 Đỏ - S
FM-APGR01 -DO-XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,100,,,Áo polo tập pickleball tennis nữ APGR01 Đỏ - XL
FM-ATBL01-HP-L-FM-QNGL01-DG-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-L-FM-QNGL01-DG-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-L-FM-QNGL01-DG-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-L-FM-QNGL01-DG-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-M-FM-QNGL01-DG-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-M-FM-QNGL01-DG-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-M-FM-QNGL01-DG-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-M-FM-QNGL01-DG-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-S-FM-QNGL01-DG-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-S-FM-QNGL01-DG-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-S-FM-QNGL01-DG-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-S-FM-QNGL01-DG-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-XL-FM-QNGL01-DG-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-XL-FM-QNGL01-DG-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-XL-FM-QNGL01-DG-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL01-HP-XL-FM-QNGL01-DG-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom hồng pastel kết hợp quần đùi Glow Dark Grey co giãn thoáng khí,,
FM-ATBL02-HP-L-FM-QDBL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,54,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-L-FM-QDBL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,4,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-L-FM-QDBL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-L-FM-QDBL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,55,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-M-FM-QDBL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,42,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-M-FM-QDBL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-M-FM-QDBL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-M-FM-QDBL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,43,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-S-FM-QDBL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,61,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-S-FM-QDBL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,1,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-S-FM-QDBL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-S-FM-QDBL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,61,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-XL-FM-QDBL01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-XL-FM-QDBL01-HP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-XL-FM-QDBL01-HP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATBL02-HP-XL-FM-QDBL01-HP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,0,,,Bộ đồ tập gym yoga nữ Fitme Bloom áo tank hồng pastel phối quần ống loe hồng pastel tôn dáng mềm mại,,
FM-ATSL01-XP-L-FM-QNSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,45,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-L-FM-QNSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,42,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-L-FM-QNSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,42,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-L-FM-QNSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,31,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-M-FM-QNSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,91,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-M-FM-QNSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,87,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-M-FM-QNSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,87,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-M-FM-QNSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,31,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-S-FM-QNSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,93,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-S-FM-QNSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,89,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-S-FM-QNSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,89,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-S-FM-QNSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,31,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-XL-FM-QNSL01-XP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,13,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-XL-FM-QNSL01-XP-M,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,8,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-XL-FM-QNSL01-XP-S,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,8,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATSL01-XP-XL-FM-QNSL01-XP-XL,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,8,,,Bộ đồ tập gym pilates yoga nữ Fitme Belle SL phối quần đùi Sparkle SL co giãn nâng v3 tôn dáng,,
FM-ATXL01-DE-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Áo thể thao Simple ATXL01 ĐEN - 2XL
FM-ATXL01-TR-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Áo thể thao Simple ATXL01 TRẮNG - 2XL
FM-ATXL01-XN-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Áo thể thao Simple ATXL01 XANH NAVY - 2XL
FM-ATXL01-XR-2XL,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,0,,,Áo thể thao Simple ATXL01 XANH RÊU - 2XL
FM-AVBNU-DE-2XL-2-D,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,138,,,Áo thun thể thao nữ tập gym yoga Fitme vạt bầu thoáng khí thấm hút mồ hôi AVBNU#FM-AVBNU-DE-2XL,
FM-BCTR01-BN-B,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,199,206,,Băng tay thể thao nữ Fitme chặn mồ hôi Wristband mềm mại bảo vệ cổ tay BCTR01#FM-BCTR01-BN,Băng tay thể thao nữ Fitme BCTR01 - In / Navy
FM-BRGL04-TR-L-FM-QDZT01-HP-L,partial,Missing Pancake and Shopify records,blocked_by_product_sync_blocklist,3,,,Bộ đồ tập gym yoga nữ Fitme Glow áo bra trắng phối quần legging Zeta hồng pastel co giãn tôn dáng,,
